year,county,cause,sex,age_code,N
110,0521,06,1,12,1
110,0521,06,1,14,3
110,0521,06,1,15,6
110,0521,06,1,16,3
110,0521,06,1,17,9
110,0521,06,1,18,5
110,0521,06,1,19,7
110,0521,06,1,20,7
110,0521,06,1,21,3
110,0521,06,1,22,6
110,0521,06,1,23,2
110,0521,06,1,24,1
110,0521,06,2,14,1
110,0521,06,2,15,1
110,0521,06,2,16,3
110,0521,06,2,17,3
110,0521,06,2,18,2
110,0521,06,2,19,2
110,0521,06,2,20,4
110,0521,06,2,21,6
110,0521,06,2,22,3
110,0521,06,2,23,4
110,0521,06,2,24,4
110,0521,07,1,17,1
110,0521,07,1,22,1
110,0521,07,1,23,1
110,0521,07,2,20,1
110,0521,07,2,22,1
110,0521,07,2,23,1
110,0521,09,1,17,1
110,0521,09,1,19,1
110,0521,09,1,21,2
110,0521,09,1,22,2
110,0521,09,1,23,2
110,0521,09,1,25,1
110,0521,09,2,15,1
110,0521,09,2,18,2
110,0521,09,2,19,1
110,0521,09,2,20,1
110,0521,09,2,22,4
110,0521,09,2,23,5
110,0521,09,2,24,2
110,0521,10,1,20,1
110,0521,10,1,22,2
110,0521,10,1,24,1
110,0521,10,2,23,2
110,0521,10,2,24,1
110,0521,10,2,26,1
110,0521,13,1,20,1
110,0521,13,1,21,1
110,0521,13,1,22,2
110,0521,13,1,23,1
110,0521,13,2,22,1
110,0521,13,2,23,3
110,0521,13,2,24,1
110,0521,13,2,25,1
110,0521,15,1,16,1
110,0521,15,1,19,1
110,0521,15,1,20,2
110,0521,15,1,21,2
110,0521,15,1,22,2
110,0521,15,1,23,3
110,0521,15,1,24,1
110,0521,15,2,17,1
110,0521,15,2,21,1
110,0521,15,2,23,2
110,0521,15,2,24,4
110,0521,15,2,25,1
110,0521,16,1,16,2
110,0521,16,1,17,2
110,0521,16,1,18,2
110,0521,16,1,19,3
110,0521,16,1,21,1
110,0521,16,1,22,2
110,0521,16,1,24,1
110,0521,16,2,17,1
110,0521,16,2,20,1
110,0521,16,2,22,1
110,0521,16,2,23,3
110,0521,16,2,24,1
110,0521,17,1,13,1
110,0521,17,1,15,1
110,0521,17,1,17,1
110,0521,17,1,18,2
110,0521,17,1,19,1
110,0521,17,1,22,1
110,0521,17,1,23,1
110,0521,17,2,20,2
110,0521,17,2,21,3
110,0521,17,2,22,5
110,0521,17,2,23,4
110,0521,17,2,24,2
110,0521,21,1,20,1
110,0521,21,1,21,1
110,0521,21,1,22,2
110,0521,21,1,23,1
110,0521,21,1,24,2
110,0521,21,2,17,2
110,0521,21,2,19,1
110,0521,21,2,20,1
110,0521,21,2,22,1
110,0521,21,2,24,1
110,0521,23,1,19,1
110,0521,23,1,23,2
110,0521,23,1,25,1
110,0521,23,2,22,1
110,0521,23,2,23,2
110,0521,23,2,24,1
110,0521,23,2,25,1
110,0521,26,2,23,1
110,0521,27,1,22,1
110,0521,28,1,14,1
110,0521,28,1,16,2
110,0521,28,2,21,1
110,0521,28,2,22,1
110,0521,31,2,19,1
110,0521,32,1,19,2
110,0521,32,1,22,2
110,0521,32,2,21,1
110,0521,32,2,22,2
110,0521,32,2,23,2
110,0521,32,2,25,1
110,0521,36,1,22,2
110,0521,36,1,24,1
110,0521,36,2,23,1
110,0521,36,2,24,1
110,0521,36,2,25,1
110,0521,39,1,04,1
110,0521,39,1,16,1
110,0521,39,1,18,1
110,0521,39,1,19,3
110,0521,39,1,20,1
110,0521,39,1,22,1
110,0521,39,1,24,1
110,0521,39,2,17,1
110,0521,39,2,18,1
110,0521,39,2,21,1
110,0521,39,2,23,1
110,0521,40,1,18,1
110,0521,40,1,20,1
110,0521,40,1,23,1
110,0521,41,2,23,1
110,0521,42,1,16,1
110,0521,42,1,17,2
110,0521,42,1,18,1
110,0521,42,1,19,3
110,0521,42,1,20,3
110,0521,42,1,21,1
110,0521,42,1,22,2
110,0521,42,1,23,5
110,0521,42,1,24,1
110,0521,42,2,18,1
110,0521,42,2,19,2
110,0521,42,2,22,1
110,0521,42,2,23,1
110,0521,42,2,24,2
110,0522,03,1,21,1
110,0522,03,1,22,1
110,0522,06,1,16,1
110,0522,06,1,17,2
110,0522,06,1,18,1
110,0522,06,1,19,2
110,0522,06,1,20,4
110,0522,06,1,21,1
110,0522,06,1,22,1
110,0522,06,1,23,1
110,0522,06,1,25,1
110,0522,06,2,17,1
110,0522,06,2,18,1
110,0522,06,2,19,2
110,0522,06,2,21,1
110,0522,06,2,22,2
110,0522,06,2,23,3
110,0522,06,2,25,1
110,0522,07,2,23,1
110,0522,08,2,24,1
110,0522,09,1,15,1
110,0522,09,1,19,2
110,0522,09,1,23,2
110,0522,09,2,20,1
110,0522,09,2,22,1
110,0522,09,2,24,1
110,0522,10,1,22,1
110,0522,10,2,24,1
110,0522,10,2,25,1
110,0522,15,1,23,2
110,0522,15,1,25,1
110,0522,15,2,25,1
110,0522,16,1,16,1
110,0522,16,1,21,1
110,0522,16,2,03,1
110,0522,16,2,21,1
110,0522,16,2,24,1
110,0522,16,2,25,1
110,0522,17,1,17,1
110,0522,17,1,22,1
110,0522,17,1,24,1
110,0522,17,2,21,1
110,0522,17,2,22,1
110,0522,17,2,23,1
110,0522,19,2,23,1
110,0522,21,1,18,1
110,0522,21,1,20,1
110,0522,21,1,22,1
110,0522,21,1,24,1
110,0522,21,2,23,2
110,0522,21,2,25,1
110,0522,23,1,17,1
110,0522,23,1,22,1
110,0522,23,1,23,1
110,0522,23,1,24,2
110,0522,25,1,22,1
110,0522,26,2,24,1
110,0522,28,1,21,1
110,0522,28,1,26,1
110,0522,29,1,22,1
110,0522,31,2,18,1
110,0522,32,1,23,1
110,0522,32,2,16,1
110,0522,32,2,22,1
110,0522,32,2,24,1
110,0522,36,1,24,2
110,0522,36,2,22,1
110,0522,36,2,23,2
110,0522,36,2,24,2
110,0522,39,1,15,1
110,0522,39,1,17,1
110,0522,39,1,20,1
110,0522,39,2,22,1
110,0522,42,1,18,1
110,0522,42,1,21,1
110,0522,42,1,23,3
110,0522,42,1,24,2
110,0522,42,2,19,1
110,0522,42,2,23,1
110,0523,03,1,23,1
110,0523,04,2,21,1
110,0523,06,1,15,2
110,0523,06,1,16,3
110,0523,06,1,17,4
110,0523,06,1,18,5
110,0523,06,1,19,4
110,0523,06,1,21,1
110,0523,06,1,22,3
110,0523,06,1,23,1
110,0523,06,2,15,1
110,0523,06,2,17,2
110,0523,06,2,18,2
110,0523,06,2,19,3
110,0523,06,2,20,1
110,0523,06,2,21,3
110,0523,06,2,22,2
110,0523,06,2,23,3
110,0523,06,2,24,1
110,0523,09,1,17,2
110,0523,09,1,18,1
110,0523,09,1,20,1
110,0523,09,1,22,3
110,0523,09,1,23,1
110,0523,09,2,18,2
110,0523,09,2,19,2
110,0523,09,2,20,1
110,0523,09,2,21,2
110,0523,09,2,22,2
110,0523,09,2,24,1
110,0523,10,1,23,3
110,0523,10,1,24,1
110,0523,10,2,24,3
110,0523,13,1,23,2
110,0523,13,2,24,1
110,0523,15,1,20,1
110,0523,15,1,22,1
110,0523,15,2,23,3
110,0523,16,1,12,1
110,0523,16,1,15,1
110,0523,16,1,16,1
110,0523,16,1,17,1
110,0523,16,1,19,1
110,0523,16,1,20,1
110,0523,16,1,21,1
110,0523,16,1,22,1
110,0523,16,1,23,2
110,0523,16,2,17,1
110,0523,16,2,19,1
110,0523,16,2,21,1
110,0523,16,2,23,2
110,0523,16,2,24,2
110,0523,17,1,20,1
110,0523,17,1,22,2
110,0523,17,1,23,1
110,0523,17,1,24,1
110,0523,17,1,25,1
110,0523,17,2,22,2
110,0523,17,2,23,5
110,0523,19,1,15,1
110,0523,19,1,18,1
110,0523,21,1,18,2
110,0523,21,1,21,1
110,0523,21,1,22,1
110,0523,21,1,23,5
110,0523,21,1,25,2
110,0523,21,2,20,1
110,0523,21,2,21,1
110,0523,21,2,22,2
110,0523,21,2,23,4
110,0523,21,2,24,2
110,0523,23,1,20,1
110,0523,23,1,23,1
110,0523,23,1,24,1
110,0523,23,2,22,1
110,0523,23,2,24,1
110,0523,27,2,25,1
110,0523,28,1,18,1
110,0523,28,1,20,2
110,0523,28,2,13,1
110,0523,28,2,23,1
110,0523,29,1,22,1
110,0523,30,2,23,1
110,0523,32,1,18,1
110,0523,32,1,23,1
110,0523,32,2,18,1
110,0523,32,2,21,3
110,0523,32,2,23,1
110,0523,36,1,23,1
110,0523,36,1,26,1
110,0523,36,2,23,2
110,0523,39,1,10,1
110,0523,39,1,12,1
110,0523,39,1,13,2
110,0523,39,1,16,1
110,0523,39,1,17,2
110,0523,39,1,24,2
110,0523,39,2,24,1
110,0523,40,1,10,1
110,0523,42,1,14,1
110,0523,42,1,15,1
110,0523,42,1,16,1
110,0523,42,1,17,1
110,0523,42,1,19,1
110,0523,42,1,20,1
110,0523,42,1,22,1
110,0523,42,1,23,4
110,0523,42,1,24,2
110,0523,42,2,18,1
110,0523,42,2,19,1
110,0523,42,2,22,2
110,0523,42,2,23,2
110,0523,42,2,25,1
110,0524,03,2,24,1
110,0524,06,1,17,4
110,0524,06,1,18,1
110,0524,06,1,19,2
110,0524,06,1,21,1
110,0524,06,1,22,2
110,0524,06,1,23,3
110,0524,06,1,25,1
110,0524,06,2,16,1
110,0524,06,2,17,1
110,0524,06,2,18,1
110,0524,06,2,19,1
110,0524,06,2,20,3
110,0524,06,2,21,4
110,0524,06,2,22,1
110,0524,06,2,23,6
110,0524,06,2,24,1
110,0524,09,1,14,1
110,0524,09,1,18,1
110,0524,09,1,22,1
110,0524,09,1,23,1
110,0524,09,2,20,1
110,0524,09,2,22,1
110,0524,09,2,23,1
110,0524,10,1,20,1
110,0524,10,1,22,1
110,0524,10,1,23,1
110,0524,13,1,22,1
110,0524,15,1,19,1
110,0524,15,2,21,1
110,0524,15,2,25,1
110,0524,16,1,13,1
110,0524,16,1,15,1
110,0524,16,1,21,1
110,0524,16,1,23,3
110,0524,16,1,24,1
110,0524,16,2,15,1
110,0524,16,2,21,3
110,0524,16,2,22,4
110,0524,16,2,23,2
110,0524,17,1,16,1
110,0524,17,1,19,1
110,0524,17,1,20,2
110,0524,17,1,23,1
110,0524,17,1,24,1
110,0524,17,1,25,1
110,0524,17,2,20,1
110,0524,17,2,21,2
110,0524,17,2,22,1
110,0524,17,2,23,2
110,0524,17,2,24,1
110,0524,19,2,21,1
110,0524,21,1,19,1
110,0524,21,1,23,3
110,0524,21,2,19,1
110,0524,21,2,21,1
110,0524,21,2,22,2
110,0524,23,1,19,1
110,0524,23,2,21,1
110,0524,26,1,19,1
110,0524,26,2,22,1
110,0524,28,1,15,1
110,0524,28,1,16,1
110,0524,28,1,17,1
110,0524,31,1,24,1
110,0524,31,2,19,1
110,0524,32,1,25,1
110,0524,32,2,19,1
110,0524,32,2,23,1
110,0524,36,1,22,1
110,0524,36,2,23,2
110,0524,36,2,25,2
110,0524,39,1,13,1
110,0524,39,2,22,1
110,0524,39,2,23,2
110,0524,40,1,16,2
110,0524,40,1,18,1
110,0524,40,2,12,1
110,0524,40,2,15,1
110,0524,42,1,19,1
110,0524,42,1,21,1
110,0524,42,1,22,2
110,0524,42,1,23,1
110,0524,42,1,25,1
110,0524,42,2,21,1
110,0524,42,2,22,1
110,0524,42,2,23,1
110,0524,42,2,25,2
110,0525,06,1,14,2
110,0525,06,1,17,2
110,0525,06,1,18,3
110,0525,06,1,19,2
110,0525,06,1,20,4
110,0525,06,1,21,4
110,0525,06,1,22,2
110,0525,06,1,23,2
110,0525,06,1,24,2
110,0525,06,2,16,1
110,0525,06,2,17,1
110,0525,06,2,18,1
110,0525,06,2,19,1
110,0525,06,2,21,1
110,0525,06,2,22,1
110,0525,06,2,23,1
110,0525,06,2,24,2
110,0525,09,1,17,1
110,0525,09,1,23,1
110,0525,09,1,24,1
110,0525,09,2,22,3
110,0525,09,2,24,3
110,0525,10,1,24,1
110,0525,10,2,23,1
110,0525,13,2,24,1
110,0525,14,2,24,1
110,0525,15,1,22,1
110,0525,15,1,24,1
110,0525,15,2,24,1
110,0525,16,1,17,1
110,0525,16,1,19,1
110,0525,16,1,21,1
110,0525,16,1,22,1
110,0525,16,2,21,1
110,0525,16,2,24,1
110,0525,16,2,25,1
110,0525,17,1,18,1
110,0525,17,1,19,1
110,0525,17,1,21,1
110,0525,17,1,22,1
110,0525,17,1,23,1
110,0525,17,2,22,1
110,0525,17,2,24,3
110,0525,19,1,21,1
110,0525,19,2,22,1
110,0525,21,1,18,1
110,0525,21,1,19,1
110,0525,21,1,20,1
110,0525,21,1,22,1
110,0525,21,1,23,2
110,0525,21,1,24,1
110,0525,21,2,17,1
110,0525,21,2,19,1
110,0525,21,2,22,1
110,0525,23,1,19,2
110,0525,23,2,24,1
110,0525,26,2,23,1
110,0525,28,1,16,1
110,0525,31,2,23,1
110,0525,32,1,20,1
110,0525,32,2,16,1
110,0525,32,2,22,1
110,0525,36,1,20,1
110,0525,36,1,21,1
110,0525,36,1,23,1
110,0525,36,1,24,2
110,0525,36,2,23,2
110,0525,36,2,24,1
110,0525,36,2,25,2
110,0525,36,2,26,1
110,0525,39,1,20,1
110,0525,39,1,21,2
110,0525,39,1,23,1
110,0525,39,1,24,1
110,0525,39,2,22,1
110,0525,39,2,23,1
110,0525,40,1,21,1
110,0525,40,2,19,1
110,0525,41,1,13,1
110,0525,42,1,18,2
110,0525,42,1,19,1
110,0525,42,1,20,1
110,0525,42,1,21,2
110,0525,42,1,23,2
110,0525,42,1,24,1
110,0525,42,2,15,1
110,0525,42,2,18,1
110,0525,42,2,20,1
110,0525,42,2,22,2
110,0525,42,2,24,2
110,0526,01,1,20,1
110,0526,03,2,16,1
110,0526,06,1,17,1
110,0526,06,1,18,4
110,0526,06,1,19,4
110,0526,06,1,21,2
110,0526,06,1,22,2
110,0526,06,1,23,1
110,0526,06,2,14,1
110,0526,06,2,17,1
110,0526,06,2,18,1
110,0526,06,2,21,1
110,0526,06,2,22,1
110,0526,06,2,23,5
110,0526,06,2,24,1
110,0526,06,2,25,1
110,0526,09,1,19,1
110,0526,09,1,24,1
110,0526,09,2,21,1
110,0526,09,2,25,1
110,0526,10,1,24,1
110,0526,10,2,23,1
110,0526,13,1,20,1
110,0526,13,1,21,1
110,0526,13,2,24,1
110,0526,15,1,22,2
110,0526,15,1,23,1
110,0526,15,1,24,1
110,0526,15,2,21,2
110,0526,15,2,22,1
110,0526,15,2,23,4
110,0526,15,2,25,1
110,0526,16,1,16,2
110,0526,16,1,23,1
110,0526,16,1,24,1
110,0526,16,2,22,1
110,0526,16,2,23,1
110,0526,16,2,24,1
110,0526,16,2,26,1
110,0526,17,1,20,2
110,0526,17,1,21,1
110,0526,17,1,22,2
110,0526,17,1,23,1
110,0526,17,1,24,2
110,0526,17,2,19,1
110,0526,17,2,21,1
110,0526,17,2,24,2
110,0526,19,2,21,1
110,0526,21,1,17,1
110,0526,21,1,20,1
110,0526,21,1,21,1
110,0526,21,1,22,1
110,0526,21,1,23,1
110,0526,21,1,24,1
110,0526,21,2,20,1
110,0526,21,2,22,1
110,0526,21,2,23,2
110,0526,23,2,24,1
110,0526,26,1,24,1
110,0526,28,1,14,1
110,0526,30,2,24,1
110,0526,31,1,19,1
110,0526,32,1,22,1
110,0526,32,1,24,1
110,0526,32,2,22,1
110,0526,32,2,23,2
110,0526,36,1,24,1
110,0526,36,1,25,1
110,0526,36,2,24,1
110,0526,39,1,23,1
110,0526,39,1,24,1
110,0526,39,2,19,1
110,0526,39,2,22,1
110,0526,40,1,20,1
110,0526,42,1,20,1
110,0526,42,1,22,4
110,0526,42,1,23,3
110,0526,42,2,21,1
110,0526,42,2,23,1
110,0526,42,2,26,1
110,0527,02,1,23,1
110,0527,03,1,19,1
110,0527,03,1,22,1
110,0527,03,2,16,1
110,0527,03,2,22,1
110,0527,03,2,23,1
110,0527,05,1,11,1
110,0527,06,1,09,1
110,0527,06,1,13,1
110,0527,06,1,14,1
110,0527,06,1,15,2
110,0527,06,1,16,3
110,0527,06,1,17,8
110,0527,06,1,18,13
110,0527,06,1,19,23
110,0527,06,1,20,12
110,0527,06,1,21,12
110,0527,06,1,22,7
110,0527,06,1,23,6
110,0527,06,1,24,6
110,0527,06,1,25,1
110,0527,06,2,13,1
110,0527,06,2,14,2
110,0527,06,2,15,1
110,0527,06,2,16,2
110,0527,06,2,17,6
110,0527,06,2,18,6
110,0527,06,2,19,12
110,0527,06,2,20,7
110,0527,06,2,21,10
110,0527,06,2,22,6
110,0527,06,2,23,4
110,0527,06,2,24,1
110,0527,06,2,26,1
110,0527,07,1,19,1
110,0527,07,1,21,1
110,0527,07,1,22,1
110,0527,07,1,23,1
110,0527,07,2,23,1
110,0527,08,2,25,1
110,0527,09,1,14,1
110,0527,09,1,17,1
110,0527,09,1,18,3
110,0527,09,1,19,4
110,0527,09,1,20,1
110,0527,09,1,21,4
110,0527,09,1,22,5
110,0527,09,1,23,2
110,0527,09,2,15,1
110,0527,09,2,17,2
110,0527,09,2,18,2
110,0527,09,2,19,1
110,0527,09,2,20,3
110,0527,09,2,21,2
110,0527,09,2,22,4
110,0527,09,2,23,4
110,0527,09,2,24,1
110,0527,10,1,20,1
110,0527,10,1,21,1
110,0527,10,1,24,1
110,0527,10,2,21,1
110,0527,10,2,22,1
110,0527,10,2,23,1
110,0527,10,2,24,1
110,0527,12,1,15,1
110,0527,13,2,18,1
110,0527,13,2,20,1
110,0527,13,2,24,2
110,0527,15,1,13,1
110,0527,15,1,19,1
110,0527,15,1,20,4
110,0527,15,1,21,4
110,0527,15,1,22,4
110,0527,15,1,23,1
110,0527,15,1,24,3
110,0527,15,1,25,3
110,0527,15,2,18,1
110,0527,15,2,19,4
110,0527,15,2,20,2
110,0527,15,2,21,3
110,0527,15,2,22,4
110,0527,15,2,23,11
110,0527,15,2,24,12
110,0527,15,2,25,2
110,0527,16,1,11,1
110,0527,16,1,15,6
110,0527,16,1,16,3
110,0527,16,1,17,4
110,0527,16,1,18,4
110,0527,16,1,19,8
110,0527,16,1,20,7
110,0527,16,1,21,9
110,0527,16,1,22,6
110,0527,16,1,23,5
110,0527,16,1,24,5
110,0527,16,1,25,1
110,0527,16,2,18,1
110,0527,16,2,19,2
110,0527,16,2,20,3
110,0527,16,2,21,5
110,0527,16,2,22,10
110,0527,16,2,23,4
110,0527,16,2,24,3
110,0527,16,2,26,2
110,0527,17,1,16,2
110,0527,17,1,17,2
110,0527,17,1,18,3
110,0527,17,1,20,2
110,0527,17,1,21,2
110,0527,17,1,22,3
110,0527,17,1,23,1
110,0527,17,1,24,2
110,0527,17,2,15,1
110,0527,17,2,19,1
110,0527,17,2,20,1
110,0527,17,2,22,1
110,0527,17,2,23,5
110,0527,19,1,23,1
110,0527,19,2,20,1
110,0527,21,1,16,1
110,0527,21,1,18,2
110,0527,21,1,19,7
110,0527,21,1,20,6
110,0527,21,1,21,3
110,0527,21,1,22,3
110,0527,21,1,23,2
110,0527,21,1,24,5
110,0527,21,2,18,1
110,0527,21,2,21,1
110,0527,21,2,22,3
110,0527,21,2,23,5
110,0527,21,2,24,3
110,0527,21,2,25,2
110,0527,23,1,18,2
110,0527,23,1,19,2
110,0527,23,1,20,1
110,0527,23,1,21,2
110,0527,23,1,22,3
110,0527,23,1,23,2
110,0527,23,1,25,2
110,0527,23,2,21,1
110,0527,23,2,22,1
110,0527,25,1,08,1
110,0527,25,1,20,1
110,0527,25,2,17,1
110,0527,26,1,22,1
110,0527,27,1,20,1
110,0527,28,1,12,1
110,0527,28,1,13,1
110,0527,28,1,14,1
110,0527,28,1,18,2
110,0527,28,1,19,1
110,0527,28,2,20,1
110,0527,28,2,22,1
110,0527,29,1,17,1
110,0527,29,1,19,1
110,0527,29,2,23,1
110,0527,31,1,19,1
110,0527,31,1,22,1
110,0527,32,1,16,1
110,0527,32,1,17,1
110,0527,32,1,20,2
110,0527,32,1,21,1
110,0527,32,1,22,3
110,0527,32,1,23,2
110,0527,32,1,24,4
110,0527,32,2,19,1
110,0527,32,2,20,1
110,0527,32,2,21,1
110,0527,32,2,22,1
110,0527,32,2,23,1
110,0527,32,2,24,2
110,0527,34,2,01,1
110,0527,35,2,14,1
110,0527,36,1,22,1
110,0527,36,1,26,1
110,0527,36,2,25,4
110,0527,39,1,11,1
110,0527,39,1,15,2
110,0527,39,1,18,1
110,0527,39,1,19,2
110,0527,39,1,20,4
110,0527,39,1,21,2
110,0527,39,1,23,1
110,0527,39,1,24,1
110,0527,39,2,08,1
110,0527,39,2,16,2
110,0527,39,2,20,2
110,0527,39,2,22,2
110,0527,39,2,23,1
110,0527,40,1,11,1
110,0527,40,1,12,1
110,0527,40,1,16,1
110,0527,40,1,18,2
110,0527,40,1,19,2
110,0527,40,2,18,1
110,0527,42,1,14,1
110,0527,42,1,16,2
110,0527,42,1,18,6
110,0527,42,1,20,2
110,0527,42,1,21,4
110,0527,42,1,22,4
110,0527,42,1,23,6
110,0527,42,2,16,1
110,0527,42,2,17,1
110,0527,42,2,19,1
110,0527,42,2,21,2
110,0527,42,2,22,5
110,0527,42,2,23,5
110,0527,42,2,24,4
110,0527,42,2,25,1
110,0528,02,1,21,1
110,0528,02,2,19,1
110,0528,02,2,24,2
110,0528,03,1,16,1
110,0528,03,1,20,2
110,0528,04,1,16,1
110,0528,06,1,13,1
110,0528,06,1,14,1
110,0528,06,1,15,1
110,0528,06,1,16,2
110,0528,06,1,17,12
110,0528,06,1,18,13
110,0528,06,1,19,12
110,0528,06,1,20,14
110,0528,06,1,21,9
110,0528,06,1,22,5
110,0528,06,1,23,9
110,0528,06,1,24,2
110,0528,06,2,14,1
110,0528,06,2,16,6
110,0528,06,2,17,5
110,0528,06,2,18,6
110,0528,06,2,19,4
110,0528,06,2,20,9
110,0528,06,2,21,4
110,0528,06,2,22,7
110,0528,06,2,23,4
110,0528,06,2,24,5
110,0528,06,2,26,1
110,0528,07,1,23,1
110,0528,07,2,11,1
110,0528,07,2,18,1
110,0528,07,2,21,1
110,0528,07,2,24,1
110,0528,08,1,24,1
110,0528,09,1,17,2
110,0528,09,1,18,4
110,0528,09,1,19,1
110,0528,09,1,20,2
110,0528,09,1,21,4
110,0528,09,1,22,3
110,0528,09,1,23,2
110,0528,09,2,16,1
110,0528,09,2,18,1
110,0528,09,2,19,2
110,0528,09,2,20,1
110,0528,09,2,21,1
110,0528,09,2,22,3
110,0528,09,2,23,2
110,0528,09,2,24,2
110,0528,09,2,25,1
110,0528,10,2,17,1
110,0528,10,2,19,1
110,0528,10,2,22,3
110,0528,10,2,23,3
110,0528,10,2,24,3
110,0528,13,1,20,1
110,0528,13,1,22,1
110,0528,13,2,17,1
110,0528,13,2,25,1
110,0528,15,1,13,1
110,0528,15,1,15,2
110,0528,15,1,17,2
110,0528,15,1,20,1
110,0528,15,1,22,3
110,0528,15,1,23,2
110,0528,15,1,24,1
110,0528,15,2,19,1
110,0528,15,2,20,3
110,0528,15,2,21,1
110,0528,15,2,23,2
110,0528,15,2,25,1
110,0528,15,2,26,1
110,0528,16,1,13,1
110,0528,16,1,14,1
110,0528,16,1,17,3
110,0528,16,1,18,3
110,0528,16,1,20,3
110,0528,16,1,21,2
110,0528,16,1,22,3
110,0528,16,1,23,3
110,0528,16,1,24,2
110,0528,16,2,19,1
110,0528,16,2,20,1
110,0528,16,2,21,2
110,0528,16,2,22,2
110,0528,16,2,23,6
110,0528,16,2,25,1
110,0528,17,1,14,1
110,0528,17,1,15,1
110,0528,17,1,16,2
110,0528,17,1,18,6
110,0528,17,1,19,5
110,0528,17,1,20,1
110,0528,17,1,21,2
110,0528,17,1,22,2
110,0528,17,1,23,6
110,0528,17,1,24,1
110,0528,17,1,25,3
110,0528,17,1,26,1
110,0528,17,2,13,1
110,0528,17,2,14,1
110,0528,17,2,18,1
110,0528,17,2,19,2
110,0528,17,2,20,1
110,0528,17,2,21,2
110,0528,17,2,22,2
110,0528,17,2,23,4
110,0528,17,2,24,6
110,0528,17,2,25,1
110,0528,19,1,20,1
110,0528,19,1,22,1
110,0528,19,2,18,1
110,0528,19,2,20,1
110,0528,19,2,23,1
110,0528,21,1,02,1
110,0528,21,1,14,1
110,0528,21,1,16,1
110,0528,21,1,17,1
110,0528,21,1,18,1
110,0528,21,1,19,1
110,0528,21,1,20,1
110,0528,21,1,21,3
110,0528,21,1,22,7
110,0528,21,1,23,3
110,0528,21,1,24,1
110,0528,21,2,20,1
110,0528,21,2,21,1
110,0528,21,2,22,2
110,0528,21,2,23,2
110,0528,21,2,24,3
110,0528,21,2,25,3
110,0528,23,1,18,1
110,0528,23,1,20,2
110,0528,23,1,21,1
110,0528,23,1,22,1
110,0528,23,1,23,2
110,0528,23,2,22,1
110,0528,23,2,24,1
110,0528,23,2,25,1
110,0528,25,2,23,1
110,0528,26,1,20,1
110,0528,26,1,22,1
110,0528,26,2,20,1
110,0528,27,2,21,1
110,0528,28,1,16,1
110,0528,28,1,17,4
110,0528,28,1,18,2
110,0528,28,1,19,1
110,0528,28,1,20,1
110,0528,28,1,22,1
110,0528,28,1,23,1
110,0528,28,2,15,1
110,0528,28,2,23,1
110,0528,28,2,24,1
110,0528,29,2,21,1
110,0528,30,1,24,1
110,0528,31,1,14,1
110,0528,31,1,21,1
110,0528,31,1,22,1
110,0528,31,2,17,1
110,0528,31,2,23,1
110,0528,32,1,14,1
110,0528,32,1,17,1
110,0528,32,1,18,1
110,0528,32,1,21,1
110,0528,32,1,23,1
110,0528,32,1,26,1
110,0528,32,2,16,1
110,0528,32,2,20,1
110,0528,32,2,21,1
110,0528,32,2,23,1
110,0528,36,1,20,1
110,0528,36,1,22,2
110,0528,36,1,24,4
110,0528,36,1,25,1
110,0528,36,2,22,1
110,0528,36,2,23,1
110,0528,36,2,24,2
110,0528,36,2,25,3
110,0528,36,2,26,1
110,0528,39,1,10,1
110,0528,39,1,15,1
110,0528,39,1,17,2
110,0528,39,1,18,2
110,0528,39,1,19,1
110,0528,39,1,22,2
110,0528,39,1,23,2
110,0528,39,2,10,1
110,0528,39,2,13,1
110,0528,39,2,20,1
110,0528,39,2,23,1
110,0528,40,1,14,1
110,0528,40,1,15,1
110,0528,40,1,16,2
110,0528,40,1,17,1
110,0528,40,1,19,1
110,0528,40,1,20,1
110,0528,40,2,12,1
110,0528,40,2,18,2
110,0528,42,1,10,1
110,0528,42,1,11,1
110,0528,42,1,13,2
110,0528,42,1,15,1
110,0528,42,1,18,4
110,0528,42,1,19,4
110,0528,42,1,20,1
110,0528,42,1,21,4
110,0528,42,1,22,6
110,0528,42,1,23,2
110,0528,42,1,24,1
110,0528,42,1,25,1
110,0528,42,2,04,1
110,0528,42,2,15,1
110,0528,42,2,18,2
110,0528,42,2,20,1
110,0528,42,2,21,1
110,0528,42,2,22,7
110,0528,42,2,23,7
110,0528,42,2,24,5
110,0529,03,1,18,1
110,0529,03,2,21,1
110,0529,03,2,22,1
110,0529,04,1,14,1
110,0529,04,2,18,1
110,0529,06,1,14,2
110,0529,06,1,15,2
110,0529,06,1,16,4
110,0529,06,1,17,12
110,0529,06,1,18,6
110,0529,06,1,19,12
110,0529,06,1,20,8
110,0529,06,1,21,11
110,0529,06,1,22,9
110,0529,06,1,23,10
110,0529,06,1,24,3
110,0529,06,2,13,1
110,0529,06,2,16,2
110,0529,06,2,17,1
110,0529,06,2,18,6
110,0529,06,2,19,4
110,0529,06,2,20,3
110,0529,06,2,21,3
110,0529,06,2,22,4
110,0529,06,2,23,3
110,0529,06,2,24,3
110,0529,06,2,25,1
110,0529,07,1,22,1
110,0529,07,2,24,1
110,0529,09,1,17,3
110,0529,09,1,18,2
110,0529,09,1,19,1
110,0529,09,1,20,5
110,0529,09,1,21,1
110,0529,09,1,22,2
110,0529,09,1,23,1
110,0529,09,2,18,1
110,0529,09,2,19,1
